LogDate,BENZE,CO,EBEN,HUM,NO,NO2,NOX,O3,PM10,PM2.5,PRES,Rain,SO2,SOL,TEMP,TOL,WIND,WINDS,XY
10/4/2008 4:40:00 AM,0,0.0500000007,0,95.5,5.5500001907,47.9500007629,57.9199981689,43.8699989319,,,827,0,4.6100001335,0,6.8000001907,0,35.6399993896,3,0
10/4/2008 4:50:00 AM,0,0.0399999991,0,95.8000030518,6.6300001144,49.1399993896,62.8499984741,42.3899993896,,,827,0,4.5100002289,0,6.5999999046,0,40.6800003052,3.4500000477,0
10/4/2008 5:00:00 AM,0,0.0399999991,0,96,6.25,48.7200012207,59.6500015259,43.3199996948,,,827.200012207,0,4.5500001907,0,6.8000001907,0,43.5600013733,3,0
10/4/2008 5:10:00 AM,0,0.0500000007,0,95.8000030518,4.7300000191,47.2000007629,56.5999984741,43.0499992371,,,827.200012207,0,4.5500001907,0,6.4000000954,0,41.4000015259,3.0499999523,0
10/4/2008 5:20:00 AM,0,0.0799999982,0,96.3000030518,9.9499998093,52.3899993896,65.3899993896,41.5099983215,,,827,0,4.5799999237,0,6.0999999046,0,37.4399986267,3.7000000477,0
10/4/2008 5:30:00 AM,0,0.0799999982,0,96.6999969482,9.8199996948,52.4399986267,66.1699981689,40.5600013733,,,827,0,4.4000000954,0,6.1999998093,0,39.5999984741,4.1500000954,0
10/4/2008 5:40:00 AM,0,0.0500000007,0,96.8000030518,10.9399995804,52.75,67.5599975586,40.5200004578,,,826.799987793,0,5.2100000381,3,6.5,0,42.1199989319,4.75,0
10/4/2008 5:50:00 AM,0,0.0500000007,0,94.1999969482,7.0799999237,48.9099998474,60.9300003052,43.6699981689,,,826.799987793,0,5.1900000572,10,7.0999999046,0,40.3199996948,5.5,0
10/4/2008 6:00:00 AM,0,0.0599999987,0,86.5999984741,12.3800001144,54.3400001526,67.9599990845,45.9900016785,,,827,0,5.0599999428,23,7.9000000954,0,45,5,0
10/4/2008 6:10:00 AM,0,0.200000003,0,85.8000030518,11.5200004578,52.8300018311,67.8799972534,44.9399986267,,,827,0,5.7100000381,40,8,0,44.2799987793,5.5999999046,0
10/4/2008 6:20:00 AM,0,0.0700000003,0,86.0999984741,9.1700000763,50.75,63.5099983215,45.8499984741,,,826.799987793,0,5.4499998093,64,8.1000003815,0,36.7200012207,5.5,0
10/4/2008 6:30:00 AM,0,0.0799999982,0,88.4000015259,8.2399997711,50.2999992371,60.9000015259,46.2000007629,,,826.799987793,0,4.9600000381,91,7.8000001907,0,29.5200004578,5.25,0
10/4/2008 6:40:00 AM,0,0.1000000015,0,91.0999984741,7.6500000954,49.5299987793,59.8600006104,44.0999984741,,,827,0,5.1500000954,121,7.5999999046,0,29.8799991608,4.8000001907,0
10/4/2008 6:50:00 AM,0,0.1199999973,0,90.6999969482,10.4499998093,52.1699981689,63.3600006104,43.0900001526,,,827.200012207,0,5.2899999619,150,7.9000000954,0,33.1199989319,4.8000001907,0
10/4/2008 7:00:00 AM,0,0.1000000015,0,88.5999984741,13.1300001144,55.2700004578,68.2600021362,42.0800018311,,,827.200012207,0,4.8699998856,185,8.5,0,39.2400016785,5.0999999046,0
10/4/2008 7:10:00 AM,0,0.1400000006,0,84,12.0900001526,53.4300003052,67.0299987793,42.8400001526,,,827.200012207,0,5.6799998283,220,9.5,0,26.2800006866,4.9000000954,0
10/4/2008 7:20:00 AM,0,0.2099999934,0,76.4000015259,9.5100002289,49.0600013733,64.0599975586,44.3300018311,,,827.200012207,0,7.4699997902,252,10.8000001907,0,18.3600006104,5.0999999046,0
10/4/2008 7:30:00 AM,0,0.1899999976,0,72.6999969482,8.2899999619,46.4000015259,61.8899993896,46.4099998474,,,827.200012207,0,8.8999996185,286,11.3999996185,0,15.8400001526,4.8000001907,0
10/4/2008 7:40:00 AM,0,0.1899999976,0,70.9000015259,9.25,44.9599990845,66.7300033569,46.6399993896,,,827.200012207,0,11.3199996948,321,12,0,19.7999992371,4.5500001907,0
10/4/2008 7:50:00 AM,0,0.150000006,0,70,10.0200004578,40.9300003052,68.9700012207,46.7799987793,,,827.4000244141,0,16.1100006104,355,12.3999996185,0,92.1600036621,4.6999998093,0
10/4/2008 8:00:00 AM,0,0.1599999964,0,68.9000015259,13.1099996567,43.8100013733,72.1200027466,46.3100013733,,,827.5999755859,0,16.3199996948,390,12.6999998093,0,244.4400024414,5.0500001907,0
10/4/2008 8:10:00 AM,0,0.1199999973,0,68.1999969482,9.2299995422,41.7900009155,65.5999984741,46.3300018311,,,827.5999755859,0,14.4600000381,422,12.8000001907,0,139.6799926758,5.5,0
10/4/2008 8:20:00 AM,0,0.1700000018,0,67,8.3500003815,41.6899986267,64.4499969482,48.2200012207,,,827.5999755859,0,13.6800003052,453,13.3000001907,0,145.8000030518,5.1999998093,0
10/4/2008 8:30:00 AM,0,0.1800000072,0,64.3000030518,9.8000001907,45.5099983215,65.5400009155,50.1699981689,,,827.799987793,0,11.3100004196,489,14.1999998093,0,113.4000015259,5.5,0
10/4/2008 8:40:00 AM,0,0.1899999976,0,61.4000015259,9.6199998856,46.9500007629,65.0299987793,53.25,,,827.799987793,0,9.6899995804,521,15.1000003815,0,52.9199981689,4.1500000954,0
10/4/2008 8:50:00 AM,0,0.1599999964,0,59.2000007629,7.5599999428,45.7099990845,60.9199981689,54.7400016785,,,827.5999755859,0,8.8699998856,552,15.6999998093,0,113.7600021362,5.4000000954,0
10/4/2008 9:00:00 AM,0,0.1599999964,0,56.5,7.7399997711,47.5999984741,59.9300003052,56.6599998474,,,827.4000244141,0,7.1599998474,586,16.3999996185,0,249.4799957275,5.6999998093,0
10/4/2008 9:10:00 AM,0,0.1599999964,0,53.2000007629,7.3000001907,46.5699996948,61.0600013733,58.0699996948,,,827.4000244141,0,7.75,617,17.1000003815,0,345.9599914551,7,0
10/4/2008 9:20:00 AM,0,0.1599999964,0,51.0999984741,6.3000001907,45.5900001526,58.5299987793,59.7900009155,,,827.4000244141,0,7.7300000191,646,17.7000007629,0,176.0399932861,6.3499999046,0
10/4/2008 9:30:00 AM,0,0.1899999976,0,47.0999984741,8.6099996567,48.4399986267,63.5200004578,60.5,,,827.4000244141,0,7.1900000572,676,18.7999992371,0,244.0800018311,6.1500000954,0
10/4/2008 9:40:00 AM,0,0.150000006,0,46,4.9400000572,44.9399986267,58.5400009155,63,,,827.4000244141,0,7.0100002289,702,19,0,240.1199951172,7.1500000954,0
10/4/2008 9:50:00 AM,0,0.1599999964,0,45.4000015259,5,45.4300003052,58.2599983215,64.7600021362,,,827.4000244141,0,6.5799999237,721,19.5,0,272.1600036621,6.8000001907,0
10/4/2008 10:00:00 AM,0,0.200000003,0,43.0999984741,6.9400000572,47.4700012207,61.5800018311,64.5999984741,,,827.4000244141,0,6.4899997711,737,20.1000003815,0,312.4800109863,6.75,0
10/4/2008 10:10:00 AM,0,0.2199999988,0,40.9000015259,6.1999998093,46.5400009155,60.8899993896,66.9700012207,,,827.4000244141,0,6.6799998283,752,21,0,335.1600036621,6.6999998093,0
10/4/2008 10:20:00 AM,0,0.2199999988,0,37.4000015259,6.4099998474,47.2000007629,61.0699996948,69.4899978638,,,827.200012207,0,6.2300000191,773,22.1000003815,0,332.2799987793,5.6500000954,0
10/4/2008 10:30:00 AM,0,0.3000000119,0,34.4000015259,4.8299999237,45.6399993896,58.7299995422,73.7699966431,,,827.200012207,0,6.2100000381,787,22.6000003815,0,323.6400146484,7.4499998093,0
10/4/2008 10:40:00 AM,0,0.3000000119,0,32.9000015259,5.1199998856,45.7599983215,59.4900016785,76.0599975586,,,827.200012207,0,6.3800001144,798,23.2999992371,0,336.2399902344,7.3000001907,0
10/4/2008 10:50:00 AM,0,0.3000000119,0,32.0999984741,5.8200001717,46.5200004578,60.0800018311,76.75,,,827.200012207,0,6.3200001717,802,23.5,0,304.5599975586,8.3500003815,0
10/4/2008 11:00:00 AM,0,0.3899999857,0,31.8999996185,11.1800003052,52.0299987793,67.1699981689,80.0899963379,,,827.200012207,0,6.1700000763,799,23.6000003815,0,327.6000061035,7.75,0
10/4/2008 11:10:00 AM,0,0.3899999857,0,30.6000003815,4.3200001717,45.0900001526,59.2900009155,84.0599975586,,,827,0,6.25,807,23.8999996185,0,333.3599853516,7.6500000954,0
10/4/2008 11:20:00 AM,0,0.349999994,0,30,6.8299999237,47.6500015259,62.3800010681,85.3399963379,,,827,0,6.1999998093,815,24.2000007629,0,334.4400024414,7.9499998093,0
10/4/2008 11:30:00 AM,0,0.4399999976,0,29.3999996185,4.3899998665,45.1199989319,60.6899986267,85.2399978638,,,827,0,6.2899999619,821,24.7000007629,0,329.0400085449,7.4499998093,0
10/4/2008 11:40:00 AM,0,0.4199999869,0,28.3999996185,4.6500000954,45.3600006104,59.0299987793,85.3300018311,,,826.799987793,0,6.3099999428,833,24.6000003815,0,300.2399902344,8.3500003815,0
10/4/2008 11:50:00 AM,0,0.349999994,0,27.8999996185,4.5399999619,45.4000015259,60.7700004578,85,,,826.799987793,0,6.1599998474,831,24.7000007629,0,336.6000061035,7.6500000954,0
10/4/2008 12:00:00 PM,0,0.349999994,0,27.7000007629,5.9200000763,46.9900016785,62.4099998474,84.0400009155,,,826.799987793,0,5.9400000572,825,24.7999992371,0,338.7600097656,8.3000001907,0
10/4/2008 12:10:00 PM,0,0.349999994,0,26.8999996185,5.7199997902,46.1500015259,61.2099990845,84.8199996948,,,826.799987793,0,6.5900001526,825,25.1000003815,0,325.4400024414,7.3000001907,0
10/4/2008 12:20:00 PM,0,0.3100000024,0,26.8999996185,4.1599998474,44,59.2000007629,85.5299987793,,,826.799987793,0,7.1900000572,817,25.1000003815,0,323.6400146484,8.3999996185,0
10/4/2008 12:30:00 PM,0,0.4900000095,0,26,5.8800001144,44.3600006104,62.3400001526,85.8700027466,,,826.5999755859,0,8.529999733,809,25.6000003815,0,321.8399963379,7.0500001907,0
10/4/2008 12:40:00 PM,0,0.3899999857,0,25.7000007629,5.3600001335,44.6399993896,61.6100006104,86.2099990845,,,826.5999755859,0,7.7399997711,793,25.6000003815,0,326.5199890137,6.8499999046,0
10/4/2008 12:50:00 PM,0,0.349999994,0,24.3999996185,6.4299998283,45.4099998474,63.4300003052,86.1900024414,,,826.5999755859,0,8.0399999619,780,25.8999996185,0,326.1600036621,6.25,0
10/4/2008 1:00:00 PM,0,0.349999994,0,23.3999996185,8.1599998474,42.2799987793,70.5299987793,87.5199966431,,,826.4000244141,0,12.8999996185,758,25.7999992371,0,313.9200134277,7.1999998093,0
10/4/2008 1:10:00 PM,0,0.5400000215,0,22.6000003815,9.5200004578,43.25,74.4899978638,86.9199981689,,,826.4000244141,0,13.279999733,746,26.2000007629,0,303.1199951172,7.25,0
10/4/2008 1:20:00 PM,0,0.5199999809,0,23.2999992371,7.7699999809,43.5900001526,70.0800018311,87.3000030518,,,826.200012207,0,11.1999998093,714,26.1000003815,0,299.1600036621,7.5,0
10/4/2008 1:30:00 PM,0,0.6399999857,0,24.3999996185,6.0799999237,45.9799995422,63,90.2200012207,,,826.200012207,0,7.1199998856,705,26,0,309.6000061035,7.5,0
10/4/2008 1:40:00 PM,0,0.4699999988,0,24.2000007629,5.6500000954,46.5499992371,61.9000015259,91.1399993896,,,825.799987793,0,6.1199998856,689,26.1000003815,0,315,7.5500001907,0
10/4/2008 1:50:00 PM,0,0.4699999988,0,24.3999996185,6.5900001526,47.8400001526,61.3199996948,91.4899978638,,,825.5999755859,0,5.7600002289,667,26.2000007629,0,323.2799987793,7,0
10/4/2008 2:00:00 PM,0,0.4199999869,0,24.2000007629,6.3499999046,47.9700012207,60.6300010681,90.1100006104,,,825.5999755859,0,5.3899998665,652,26.2999992371,0,328.6799926758,7.0500001907,0
10/4/2008 2:10:00 PM,0,0.4099999964,0,24.2999992371,5.5199999809,47.1500015259,59.7000007629,92.3199996948,,,825.5999755859,0,5.3899998665,632,26.2999992371,0,324.7200012207,6.8000001907,0
10/4/2008 2:20:00 PM,0,0.3899999857,0,23.7999992371,6.5300002098,48.0699996948,61.2700004578,90.6299972534,,,825.4000244141,0,5.4800000191,600,26.1000003815,0,321.8399963379,7.1500000954,0
10/4/2008 2:30:00 PM,0,0.4699999988,0,23,6.3099999428,47.4300003052,61.8699989319,91.1399993896,,,825.4000244141,0,5.9000000954,574,26,0,321.4800109863,7.1500000954,0
10/4/2008 2:40:00 PM,0,0.4399999976,0,24.3999996185,5.6700000763,46.4599990845,59.2700004578,91.7099990845,,,825.5999755859,0,6.2300000191,544,25.8999996185,0,327.9599914551,5.9499998093,0
10/4/2008 2:50:00 PM,0,0.400000006,0,24.7999992371,6.0399999619,47.1899986267,58.7900009155,90.7200012207,,,825.5999755859,0,5.8600001335,519,25.7999992371,0,309.9599914551,6.4000000954,0
10/4/2008 3:00:00 PM,0,0.6000000238,0,24.7999992371,10.3199996948,50.7900009155,64.6900024414,88.6999969482,,,825.5999755859,0,6.5500001907,488,25.7000007629,0,314.2799987793,6.0500001907,0
10/4/2008 3:10:00 PM,0,0.75,0,25.1000003815,7.4299998283,48.4300003052,51.6300010681,30.6000003815,,,825.5999755859,0,6.0199999809,466,25.6000003815,0,313.200012207,7.0500001907,0
10/4/2008 3:20:00 PM,0,0.4699999988,0,25.2000007629,6.4499998093,44.4500007629,61.1599998474,87.3099975586,,,825.5999755859,0,9.029999733,429,25.6000003815,0,325.0799865723,5.9000000954,0
10/4/2008 3:30:00 PM,0,0.4399999976,0,25.7000007629,7.25,42.6100006104,64.9700012207,88.6100006104,,,825.5999755859,0,11.6599998474,400,25.2999992371,0,322.200012207,5.6999998093,0
10/4/2008 3:40:00 PM,0,0.6200000048,0,25.5,8.0100002289,43.0200004578,71.1800003052,86.5699996948,,,825.5999755859,0,12.0100002289,363,25.3999996185,0,311.3999938965,5.25,0
10/4/2008 3:50:00 PM,0,0.6600000262,0,26.1000003815,13.4600000381,47.2700004578,74.3799972534,86.7099990845,,,825.799987793,0,13.2100000381,330,25.3999996185,0,318.2399902344,5.5999999046,0
10/4/2008 4:00:00 PM,0,0.5699999928,0,26.5,6.6599998474,37.1699981689,69,82.7200012207,,,825.799987793,0,16.5100002289,296,25.2000007629,0,322.200012207,4.75,0
10/4/2008 4:10:00 PM,0,0.4799999893,0,27.6000003815,7.9899997711,36.7900009155,72.3499984741,82.5599975586,,,825.799987793,0,18.2199993134,264,24.8999996185,0,320.0400085449,5.9499998093,0
10/4/2008 4:20:00 PM,0,0.5,0,27.8999996185,13.8900003433,37.8699989319,80.6999969482,78.6100006104,,,825.799987793,0,23.0400009155,235,24.7000007629,0,320.3999938965,5.8000001907,0
10/4/2008 4:30:00 PM,0,0.5799999833,0,28.3999996185,7.2300000191,34.2400016785,72.9000015259,79.2300033569,,,826,0,20.0100002289,205,24.5,0,331.200012207,5.0500001907,0
10/4/2008 4:40:00 PM,0,0.6200000048,0,29,7.2899999619,36.2599983215,72.0400009155,76.3700027466,,,826.200012207,0,18.0499992371,175,24.5,0,322.9200134277,4.0999999046,0
10/4/2008 4:50:00 PM,0,0.5600000024,0,29.7000007629,8.4300003052,37.6199989319,72.9599990845,75.9899978638,,,826.200012207,0,17.8299999237,141,24.1000003815,0,329.7600097656,4.5500001907,0
10/4/2008 5:00:00 PM,0,0.5500000119,0,30.7000007629,8.5600004196,29.0300006866,78.3600006104,71.7799987793,,,826.200012207,0,26.5499992371,111,23.7999992371,0,328.3200073242,4.3000001907,0
10/4/2008 5:10:00 PM,0,0.5899999738,0,31.3999996185,6.7399997711,33.5499992371,71.7200012207,71.3899993896,,,826.4000244141,0,20.2000007629,85,23.5,0,334.799987793,4.4499998093,0
10/4/2008 5:20:00 PM,0,0.7099999785,0,32,8.1599998474,38.2799987793,71.5199966431,72.7300033569,,,826.4000244141,0,16.8999996185,58,23.1000003815,0,298.0799865723,4.3499999046,0
10/4/2008 5:30:00 PM,0,0.5500000119,0,33.5,8.3100004196,33.8899993896,73.4800033569,71.5199966431,,,826.5999755859,0,21.4300003052,41,22.7000007629,0,329.0400085449,4.0500001907,0
10/4/2008 5:40:00 PM,0,0.75,0,34.5,5.9400000572,28.4200000763,74.5299987793,69.1600036621,,,826.5999755859,0,24.5400009155,24,22.2000007629,0,332.6400146484,3.25,0
10/4/2008 5:50:00 PM,0,0.7200000286,0,35.2999992371,10.2700004578,34.2299995422,81.9100036621,65.5500030518,,,826.799987793,0,23.0599994659,13,21.7999992371,0,339.8399963379,3.5499999523,0
10/4/2008 6:00:00 PM,0,0.8899999857,0,36.7000007629,16.4799995422,40.2799987793,107.8300018311,54.9000015259,,,826.799987793,0,23.2199993134,5,21.2000007629,0,340.200012207,3.75,0
10/4/2008 6:10:00 PM,0,0.7699999809,0,38.5,12.2100000381,32.8100013733,97.8499984741,49.25,,,826.799987793,0,26.4200000763,1,20.6000003815,0,245.1600036621,3.5,0
10/4/2008 6:20:00 PM,0,0.9300000072,0,40.4000015259,10.029999733,33.3100013733,88.0599975586,52.7700004578,,,827,0,23.7299995422,0,20,0,145.0800018311,3.75,0
10/4/2008 6:30:00 PM,0,0.6100000143,0,40.9000015259,7.1300001144,39.9199981689,73.0100021362,59.4399986267,,,827.200012207,0,14.2299995422,0,19.6000003815,0,142.1999969482,4.3000001907,0
10/4/2008 6:40:00 PM,0,0.4900000095,0,41,7.8299999237,44.7299995422,68.6299972534,64.9100036621,,,827.200012207,0,10.1099996567,0,19.5,0,280.4400024414,5.0999999046,0
10/4/2008 6:50:00 PM,0,0.5,0,42.9000015259,6.8200001717,41.9900016785,71.2600021362,67.4199981689,,,827.4000244141,0,11.8500003815,0,19,0,75.9599990845,4.0500001907,0
10/4/2008 7:00:00 PM,0,0.5699999928,0,43.5,5.6300001144,38.2400016785,70.1800003052,67.0599975586,,,827.5999755859,0,14.3999996185,0,18.7000007629,0,42.4799995422,3.9500000477,0
10/4/2008 7:10:00 PM,0,0.5400000215,0,44,5.4600000381,40.9000015259,69.8899993896,67.8600006104,,,827.799987793,0,11.5900001526,0,18.5,0,112.3199996948,4.1500000954,0
10/4/2008 7:20:00 PM,0,0.5400000215,0,45,12.6999998093,48.25,80.1100006104,66.3300018311,,,827.799987793,0,11.4799995422,0,18.2000007629,0,142.5599975586,4.5500001907,0
10/4/2008 7:30:00 PM,0,0.4399999976,0,45.5,6.1799998283,43.2299995422,69.9700012207,65.3399963379,,,827.799987793,0,9.9600000381,0,18.1000003815,0,317.1600036621,4.8499999046,0
10/4/2008 7:40:00 PM,0,0.6600000262,0,45.9000015259,7.9699997902,43.8300018311,73.7099990845,65.1900024414,,,827.799987793,0,11.1700000763,0,17.8999996185,0,309.2399902344,3.7999999523,0
10/4/2008 7:50:00 PM,0,0.5600000024,0,47,8.6499996185,42.9399986267,76.1699981689,63.6599998474,,,828,0,12.7299995422,0,17.6000003815,0,279.7200012207,3.75,0
10/4/2008 8:00:00 PM,0,0.6299999952,0,47.5999984741,8.0699996948,41.0800018311,75.9100036621,61.9199981689,,,828,0,14.0200004578,0,17.3999996185,0,306.7200012207,3.3499999046,0
10/4/2008 8:10:00 PM,0,0.7900000215,0,47.2999992371,16.3400001526,47.5200004578,80.2399978638,64.1399993896,,,828.200012207,0,15.8400001526,0,17.6000003815,0,338.3999938965,3.6500000954,0
10/4/2008 8:20:00 PM,0,0.8199999928,0,46.7000007629,8.6300001144,43.0999984741,69.8799972534,65.7799987793,,,828.200012207,0,12.5500001907,0,17.7000007629,0,334.799987793,3.5499999523,0
10/4/2008 8:30:00 PM,0,0.8000000119,0,48.4000015259,5.3699998856,41.6300010681,72.5299987793,65.5800018311,,,828.5999755859,0,10.7700004578,0,17.3999996185,0,133.5599975586,2.4500000477,0
10/4/2008 8:40:00 PM,0,0.3799999952,0,53,3.9600000381,43.8600006104,62.2299995422,65.3799972534,,,828.5999755859,0,7.1199998856,0,16.7000007629,0,123.1200027466,3.3499999046,0
10/4/2008 8:50:00 PM,0,0.150000006,0,66.3000030518,4.1199998856,45.7700004578,58.2200012207,59.0200004578,,,828.799987793,0,5.3800001144,0,14.8999996185,0,131.7599945068,3.4000000954,0
10/4/2008 9:00:00 PM,0,0.1199999973,0,70.5999984741,3.4400000572,45.6500015259,56.2299995422,52.1899986267,,,828.799987793,0,4.8099999428,0,14,0,119.1600036621,4.4499998093,0
10/4/2008 9:10:00 PM,0,0.1000000015,0,72.4000015259,2.7699999809,45.0900001526,55.1699981689,51.0299987793,,,829,0,4.6999998093,0,13.6000003815,0,119.8799972534,4.3000001907,0
10/4/2008 9:20:00 PM,0,0.1000000015,0,73.3000030518,3.3199999332,45.4099998474,56.6800003052,50.4900016785,,,829,0,4.9299998283,0,13.3000001907,0,113.7600021362,4.8000001907,0
10/4/2008 9:30:00 PM,0,0.0900000036,0,73.5,3.2799999714,45.4000015259,55.4599990845,51.0699996948,,,829,0,4.9000000954,0,13.3000001907,0,110.8799972534,4.8000001907,0
10/4/2008 9:40:00 PM,0,0.0799999982,0,73.4000015259,1.6499999762,43.7099990845,54.1500015259,51.7799987793,,,829,0,4.9600000381,0,13.3000001907,0,112.3199996948,5.25,0
10/4/2008 9:50:00 PM,0,0.0700000003,0,73.6999969482,2.4700000286,44.5200004578,54.6199989319,53.4199981689,,,829,0,4.9699997902,0,13.1000003815,0,115.5599975586,5.25,0
10/4/2008 10:00:00 PM,0,0.0700000003,0,74.6999969482,2.4100000858,44.6199989319,54.7700004578,53.5,,,829,0,4.8099999428,0,12.8000001907,0,111.2399978638,4.5999999046,0
10/4/2008 10:10:00 PM,0,0.0900000036,0,75,0.9300000072,43.3300018311,53.5699996948,51.0499992371,,,829.200012207,0,4.6199998856,0,12.6999998093,0,108,4.1999998093,0
10/4/2008 10:20:00 PM,0,0.1800000072,0,75.3000030518,5.1199998856,46.9900016785,58.8300018311,52.5,,,829,0,5.1399998665,0,12.5,0,99.7200012207,4.4499998093,0
10/4/2008 10:30:00 PM,0,0.1400000006,0,74.5999984741,2.8399999142,40.1100006104,56.9099998474,51.0499992371,,,829,0,9.75,0,12.6000003815,0,90,4.5,0
10/4/2008 10:40:00 PM,0,0.150000006,0,73.3000030518,3.7100000381,36.8199996948,59.3499984741,50.5099983215,,,829,0,13.9099998474,0,12.6999998093,0,86.0400009155,4.8499999046,0
10/4/2008 10:50:00 PM,0,0.150000006,0,72.4000015259,4.5999999046,41.4099998474,63.6100006104,49.8499984741,,,829,0,10.2100000381,0,12.8000001907,0,97.5599975586,5.25,0
10/4/2008 11:00:00 PM,0,0.1400000006,0,73.1999969482,2.1400001049,42.0499992371,55.0900001526,51.4399986267,,,829,0,7.1100001335,0,12.6999998093,0,96.8399963379,4.8499999046,0
10/4/2008 11:10:00 PM,0,0.1299999952,0,74,3.2699999809,44.9000015259,56.3400001526,53.5299987793,,,829,0,5.3899998665,0,12.5,0,98.6399993896,4.9000000954,0
10/4/2008 11:20:00 PM,0,0.1099999994,0,75.4000015259,1.8099999428,43.5600013733,54.4399986267,53.1500015259,,,829.200012207,0,5.2800002098,0,12.1999998093,0,101.8799972534,4.4000000954,0
10/4/2008 11:30:00 PM,0,0.1000000015,0,77.0999984741,3.4700000286,45.6899986267,57.8499984741,51.7599983215,,,829.200012207,0,4.8000001907,0,11.8000001907,0,101.1600036621,3.8499999046,0
10/4/2008 11:40:00 PM,0,0.1700000018,0,77.9000015259,5,46.6899986267,59.1399993896,51.7700004578,,,829,0,5.3299999237,0,11.6000003815,0,96.1200027466,4.25,0
10/4/2008 11:50:00 PM,0,0.1099999994,0,77.5999984741,3.2999999523,45.2700004578,58.0099983215,50.5999984741,,,829,0,5.0500001907,0,11.6999998093,0,107.2799987793,4.5500001907,0
10/5/2008 12:00:00 AM,0,0.0799999982,0,77.5,2.6300001144,45,54.3600006104,51.6599998474,,,829.200012207,0,4.6500000954,0,11.8000001907,0,116.6399993896,5.3499999046,0
10/5/2008 12:10:00 AM,0,0.0599999987,0,78.5,2.5899999142,44.8899993896,54.5900001526,53.0299987793,,,829.200012207,0,4.7199997902,0,11.5,0,113.7600021362,4.5999999046,0
10/5/2008 12:20:00 AM,0,0.0500000007,0,79.8000030518,3.1500000954,45.3899993896,55.1800003052,57.2299995422,,,829,0,4.7800002098,0,11.3000001907,0,111.9599990845,4.6500000954,0
10/5/2008 12:30:00 AM,0,0.0500000007,0,80.4000015259,3.3699998856,45.5499992371,55.6500015259,54.2099990845,,,829.200012207,0,4.8499999046,0,11.1000003815,0,108.7200012207,5.25,0
10/5/2008 12:40:00 AM,0,0.0599999987,0,81.1999969482,6.4400000572,49.0800018311,60.3899993896,52.4399986267,,,829,0,4.3800001144,0,11.1000003815,0,97.9199981689,5,0
10/5/2008 12:50:00 AM,0,0.0799999982,0,81.0999984741,3.4600000381,45.7999992371,55.8899993896,54.8800010681,,,829,0,4.6700000763,0,11.1999998093,0,100.8000030518,4.25,0
10/5/2008 1:00:00 AM,0,0.0700000003,0,81.4000015259,2.0199999809,43.9399986267,54.3199996948,56.5600013733,,,829,0,5.0999999046,0,11.3000001907,0,97.1999969482,4.8499999046,0
10/5/2008 1:10:00 AM,0,0.1099999994,0,82.0999984741,2.0799999237,41.6699981689,54.4900016785,57.4399986267,,,828.799987793,0,7.4299998283,0,11.3000001907,0,87.4800033569,5.6500000954,0
10/5/2008 1:20:00 AM,0,0.5899999738,0,83.3000030518,2.8299999237,40.4199981689,55.3199996948,56.7000007629,,,828.799987793,0,9.4200000763,0,11.3000001907,0,82.0800018311,5.1999998093,0
10/5/2008 1:30:00 AM,0,0.5600000024,0,85.1999969482,1.9500000477,39.8899993896,53.9500007629,55.2799987793,,,828.5999755859,0,9.0799999237,0,11,0,74.1600036621,4.8000001907,0
10/5/2008 1:40:00 AM,0,0.4499999881,0,86.0999984741,2.2999999523,41.5800018311,53.1800003052,55.4500007629,,,828.5999755859,0,7.7399997711,0,10.8999996185,0,85.3199996948,4.6999998093,0
10/5/2008 1:50:00 AM,0,0.7699999809,0,87,3.3499999046,40.7099990845,55.5499992371,56.1300010681,,,828.5999755859,0,9.6599998474,0,10.8000001907,0,77.7600021362,4.8000001907,0
10/5/2008 2:00:00 AM,0,0.6299999952,0,88.6999969482,2.5399999619,40.4900016785,54.0499992371,57.4700012207,,,828.5999755859,0,9.0699996948,0,10.6000003815,0,80.2799987793,5.1500000954,0
10/5/2008 2:10:00 AM,0,0.0799999982,0,91.0999984741,1.8300000429,43.2700004578,52.2599983215,56.6100006104,,,828.4000244141,0,5.5799999237,0,10.1000003815,0,78.4800033569,5.5999999046,0
10/5/2008 2:20:00 AM,0,0.2300000042,0,92.1999969482,1.5099999905,42.2299995422,52.9500007629,56.1500015259,,,828.5999755859,0,6.3000001907,0,10.1000003815,0,99.3600006104,4.4499998093,0
10/5/2008 2:30:00 AM,0,0.0700000003,0,91.9000015259,2.6900000572,45.5099983215,54.4700012207,54.7999992371,,,828.5999755859,0,4.1999998093,0,10,0,96.1200027466,4.9499998093,0
10/5/2008 2:40:00 AM,0,0.0599999987,0,93,1.2200000286,42.9700012207,56.3300018311,51.3199996948,,,828.5999755859,0,5.2600002289,0,9.6999998093,0,92.5199966431,5.8000001907,0
10/5/2008 2:50:00 AM,0,0.0599999987,0,94.3000030518,1.4500000477,43.3300018311,53.3499984741,49.7000007629,,,828.5999755859,0,5.1399998665,0,9.1999998093,0,91.4400024414,5.6999998093,0
10/5/2008 3:00:00 AM,0,1.1399999857,0,96,1.3899999857,39.8600006104,54.0099983215,49.8199996948,,,828.5999755859,0,8.5500001907,0,9.1999998093,0,89.6399993896,5.3000001907,0
10/5/2008 3:10:00 AM,0,0.0900000036,0,96.5,2.7699999809,43.0200004578,54.3699989319,50.1599998474,,,828.5999755859,0,6.7699999809,0,9.1999998093,0,103.6800003052,4.6999998093,0
